,lowpulse,ratio,total_period
147,71.054,0.6349549613954819,111.904
148,71.40299999999999,0.5959337990435413,119.81700000000001
149,59.376,0.5504658601029063,107.86500000000001
150,70.977,0.6348568872987478,111.8
151,59.45100000000001,0.5512020545722578,107.857
152,71.116,0.6356907894736842,111.872
153,59.389,0.5505404453343716,107.874
154,71.258,0.6371879247442591,111.83200000000001
155,59.517,0.551870259444022,107.846
156,71.245,0.6371685373161026,111.815
157,59.361999999999995,0.5504381287959571,107.845
158,71.185,0.6361710874383356,111.896
159,71.384,0.5956360298719179,119.845
160,59.389,0.550591485574427,107.864
161,71.019,0.6351871064682313,111.808
162,59.523,0.5518849555881099,107.854
163,71.18599999999999,0.6362482571234492,111.884
164,59.501999999999995,0.5520741517364236,107.779
165,70.98599999999999,0.6343416290603636,111.905
166,59.535000000000004,0.5519655108473948,107.86
167,70.982,0.6349300058142135,111.795
168,59.389,0.5506323245809228,107.856
169,71.055,0.6350546975546976,111.888
170,59.44199999999999,0.5513435300010202,107.813
171,71.26599999999999,0.6373392477060937,111.818
172,59.919,0.5559999257664613,107.768
173,72.036,0.6429546854220406,112.039
174,60.03399999999999,0.5571187290038789,107.75800000000001
175,71.91900000000001,0.6423002384545999,111.971
176,60.247,0.5592199305697366,107.734
177,72.376,0.6459028682599461,112.054
178,60.38600000000001,0.5608641539576098,107.666
179,72.048,0.6427347987439338,112.096
180,60.167,0.5583633393964141,107.756
181,71.416,0.6382868429755021,111.887
182,59.608999999999995,0.5530874507074924,107.77499999999999
183,71.413,0.6380205308722493,111.929
184,59.586999999999996,0.552534703225986,107.84299999999999
185,71.351,0.6378712295946646,111.858
186,59.543,0.5523008283167453,107.809
187,71.23,0.636476548747688,111.913
188,59.659000000000006,0.5531254056259156,107.85799999999999
189,71.17600000000002,0.6363522574877069,111.85000000000001
190,59.52,0.552056763901127,107.815
191,71.09899999999999,0.6354309104396242,111.891
192,59.449999999999996,0.551213225408658,107.85300000000001
193,71.12299999999999,0.6358442998140466,111.856
194,59.564,0.5524136332019476,107.825
195,71.18599999999999,0.6361004378518452,111.91
196,71.423,0.5960857953597063,119.82
197,59.371,0.5503480751582792,107.879
198,71.048,0.6350772751244715,111.873
199,59.458000000000006,0.5517682977755919,107.759
200,71.13799999999999,0.6355522598743868,111.931
201,59.57699999999999,0.5523907540819447,107.85300000000001
202,71.252,0.6369007714104385,111.873
203,59.661,0.5535134433043253,107.786
204,71.26,0.6367446141198968,111.913
205,59.464,0.5513992693013854,107.842
206,71.28599999999999,0.637033859682046,111.903
207,59.474,0.5516915113679582,107.803
208,71.20400000000001,0.6363920741462369,111.887
209,59.61700000000001,0.553120621990481,107.783
210,71.88199999999998,0.6420959544078104,111.94900000000001
211,60.199,0.5586292013882445,107.762
212,72.16900000000001,0.6439521022200015,112.072
213,60.223,0.5590334827851885,107.727
214,72.218,0.6447978143052294,112.001
215,60.38399999999999,0.5601172476485539,107.806
216,71.694,0.6401935921705897,111.988
217,59.802,0.5548627734788175,107.778
218,71.469,0.6385950176918402,111.916
219,59.694,0.5539737926426371,107.756
220,71.416,0.6382069865327388,111.901
221,59.729,0.5538976575106181,107.834
222,71.282,0.6368672158390365,111.926
223,59.483999999999995,0.55218380134602,107.725
224,71.40400000000001,0.6379173255429588,111.933
225,59.47799999999999,0.5514728380295401,107.85300000000001
226,71.094,0.6352953791987989,111.90700000000001
227,59.539,0.5519872430768661,107.863
228,71.22800000000001,0.6370335921010268,111.812
229,59.37799999999999,0.5505099202670127,107.86
230,71.108,0.6353977714433792,111.911
231,71.55499999999999,0.5971974160810563,119.818
232,59.65399999999999,0.5531252028298824,107.849
233,71.175,0.6363034946404784,111.857
234,59.517999999999994,0.5521764946005121,107.788
235,71.17200000000001,0.6359128313721286,111.921
236,59.589999999999996,0.5525010430670807,107.855
237,71.211,0.6369043360045792,111.808
238,59.475,0.5514757016885032,107.847
239,71.12,0.6355390733211206,111.905
240,59.53000000000001,0.5519396232013055,107.856
241,71.252,0.6369463192240646,111.86500000000001
242,59.625,0.5529127023869137,107.83800000000001
243,71.166,0.6361604748453534,111.868
244,71.519,0.596852128485233,119.827
245,59.833000000000006,0.5550680000742158,107.794
246,71.77999999999999,0.641093198767472,111.96499999999999
247,60.14300000000001,0.5581561534249627,107.753
248,72.09100000000002,0.6439111095232143,111.958
249,60.209,0.5587997809683797,107.747
250,72.188,0.6441158887510818,112.07300000000001
251,60.112,0.5575011129247663,107.824
252,71.411,0.6382022271077985,111.89399999999999
253,59.75999999999999,0.5544010687249517,107.792
254,71.38799999999999,0.6380936206727029,111.87700000000001
255,59.628,0.5528328651294746,107.859
256,71.229,0.6364789877670649,111.911
257,59.52900000000001,0.5518638348367002,107.869
258,71.20999999999998,0.6370093391061651,111.788
259,59.498,0.5516122452763716,107.862
260,71.355,0.637650465134983,111.903
261,59.51100000000001,0.5516713944045832,107.874
262,71.434,0.6386075326974138,111.859
263,59.56099999999999,0.5522833696508878,107.845
264,71.166,0.6361206703910615,111.875
265,59.623999999999995,0.5527855295241096,107.861
266,71.493,0.639009304528919,111.881
267,59.744,0.5541138389337686,107.819
268,71.33099999999999,0.6375727348295925,111.879
269,71.81400000000001,0.5990790329846339,119.874
270,59.794,0.5547216372424414,107.791
271,71.53,0.6390829655307971,111.926
272,59.742000000000004,0.5542597901416684,107.78699999999999
273,71.072,0.6351385165326184,111.9
274,59.743,0.5536013788374399,107.917
275,71.415,0.6386660585410351,111.819
276,59.699,0.5533885186180814,107.879
277,71.544,0.6394022807707431,111.89200000000001
278,59.79800000000001,0.5548359560570072,107.776
279,71.385,0.6376621288455354,111.94800000000001
280,71.778,0.5988736389804348,119.855
281,59.833000000000006,0.5549856228550227,107.81
282,71.682,0.6401378829959189,111.979
283,59.629,0.5532884237093122,107.772
284,71.441,0.6381110604964406,111.95700000000001
285,59.81,0.5546488120629857,107.834
286,71.724,0.6409995174003968,111.89399999999999
287,59.61599999999999,0.5526857397140896,107.866
288,71.18,0.6363993991846078,111.848
289,71.81199999999998,0.5990723438334222,119.872
290,71.74,0.5985865547480579,119.849
291,59.821,0.5544423230207426,107.894
292,71.37899999999999,0.6380816162338532,111.86500000000001
293,59.754000000000005,0.5539702405785009,107.86500000000001
294,71.285,0.6371786620901712,111.876
295,59.836,0.5549362392766056,107.825
296,71.318,0.6372913464631662,111.90799999999999
297,71.616,0.5974920950100534,119.86099999999999
298,59.609,0.5527899622564522,107.833
299,71.226,0.636514745308311,111.9
300,59.62599999999999,0.5528758333565142,107.847
301,71.42699999999999,0.6386363026742844,111.843
302,59.469,0.551399616137078,107.851
303,71.215,0.6363880076850901,111.905
304,59.649,0.5531096130485985,107.84299999999999
305,71.36399999999999,0.6378676963505214,111.879
306,59.809,0.5544287369640788,107.875
307,71.22500000000001,0.6365740740740741,111.888
308,71.65999999999998,0.5979040817007641,119.852
309,71.39599999999999,0.595726217594099,119.847
310,59.592,0.5525247093292784,107.854
311,71.28799999999998,0.6371086663151402,111.893
312,59.696000000000005,0.5542289481013835,107.71
313,72.12,0.6438710829390233,112.01
314,60.12600000000001,0.5576619859392682,107.818
315,72.197,0.6448290953261346,111.963
316,60.24099999999999,0.5589722652661662,107.771
317,72.369,0.6458807464724625,112.047
318,60.29,0.5592660618541401,107.80199999999999
319,71.701,0.6404791467543255,111.94900000000001
320,60.18499999999999,0.5581781421575901,107.824
321,71.645,0.640224831555055,111.906
322,59.649,0.5533456404167092,107.797
323,71.357,0.6374290946446916,111.94500000000001
324,59.457,0.5514570850878332,107.818
325,71.398,0.6380233233546311,111.905
326,59.69499999999999,0.5540807707658464,107.737
327,71.529,0.6387886690005001,111.976
328,59.732000000000006,0.5539768511648613,107.824
329,71.506,0.6389541689378166,111.911
330,71.949,0.6002352587846631,119.86800000000001
331,59.767,0.5544557210976493,107.794
332,71.59899999999999,0.6397623196175668,111.915
333,59.561,0.5521400165008854,107.87299999999999
334,71.344,0.6376376376376376,111.888
335,71.553,0.5969963706144925,119.855
336,59.80999999999999,0.5546333818633677,107.837
337,71.461,0.6387803809745153,111.871
338,59.71699999999999,0.5539147937556234,107.809
339,71.289,0.6370663616378617,111.902
340,71.506,0.5968133674976839,119.813
341,59.542,0.5518973731531431,107.886
342,71.217,0.636354700931072,111.914
343,71.765,0.5989900676070444,119.81
344,60.01499999999999,0.556374457670486,107.86800000000001
345,71.47099999999999,0.6388983247814348,111.866
346,71.84299999999999,0.5993359528159437,119.87100000000001
347,59.993,0.5565884568640004,107.78699999999999
348,71.897,0.6420521521700304,111.97999999999999
349,60.28300000000001,0.5594969604157967,107.74499999999999
350,71.948,0.6420087983081549,112.067
351,59.903999999999996,0.5558091632800757,107.778
352,71.854,0.6419777352893876,111.926
353,71.954,0.6003771443828849,119.848
354,71.98899999999999,0.6008245908343556,119.81700000000001
355,71.91900000000001,0.5998598750552577,119.893
356,59.899,0.5556132718654633,107.807
357,71.63699999999999,0.6401647841006576,111.904
358,71.74799999999999,0.5984984984984985,119.88
359,59.995999999999995,0.5565388397246804,107.80199999999999
360,71.502,0.6388955904034311,111.915
361,71.878,0.5998330968872568,119.83000000000001
362,71.778,0.5986938135473056,119.89099999999999
363,60.377,0.5595799697859996,107.897
364,71.448,0.6386527580381325,111.873
365,59.789,0.5545980743186836,107.806
366,71.388,0.6378199687290597,111.925
367,59.940999999999995,0.5557966378295177,107.847
368,71.4,0.6380297925956374,111.90700000000001
369,71.725,0.598531313889932,119.835
370,60.041999999999994,0.5566402447503823,107.86500000000001
371,71.452,0.6386371355535296,111.88199999999999
372,59.949999999999996,0.5560296054462149,107.818
373,71.52699999999999,0.6389705291180174,111.941
374,59.891000000000005,0.5555596783020881,107.803
375,71.48,0.6387675039989992,111.903
376,59.638999999999996,0.5529092190165393,107.864
377,71.428,0.6381887547689036,111.923
378,59.95099999999999,0.5562039596979199,107.786
379,71.55199999999999,0.6393252202505405,111.918
380,60.135,0.5579731660697385,107.774
381,72.329,0.6453970321855285,112.069
382,60.55200000000001,0.5620248934926072,107.739
383,72.479,0.6467239517805676,112.071
384,60.541000000000004,0.562324682803589,107.66199999999999
385,72.711,0.6487072426529629,112.086
386,60.287000000000006,0.5591500570400394,107.819
387,72.39499999999998,0.6464185581370429,111.994
388,60.269999999999996,0.5592309762185333,107.773
389,71.934,0.6422678571428572,112.0
390,59.870000000000005,0.5554627774066652,107.784
391,71.895,0.6424244048895561,111.91199999999999
392,71.87499999999999,0.5993728995888822,119.917
393,59.913999999999994,0.5560154422955566,107.756
394,71.62299999999999,0.6396452716279817,111.973
395,59.783,0.554244233479196,107.864
396,71.644,0.6401529705049278,111.917
397,59.69200000000001,0.5536674952695433,107.81200000000001
398,71.69000000000001,0.6404266533263059,111.941
399,59.599999999999994,0.5527218770286562,107.83
400,71.75500000000001,0.6410359491137795,111.93599999999999
401,71.62899999999999,0.5976404428758562,119.853
402,71.78699999999999,0.5988438052654409,119.87599999999999
403,59.701,0.5540027653276172,107.76299999999999
404,71.568,0.6393310821675511,111.942
405,59.738,0.5536422613531048,107.89999999999999
406,71.63900000000001,0.6405432712511513,111.841
407,71.632,0.5975458177965749,119.877
408,71.905,0.5998982162820578,119.862
409,71.71,0.5983262551000825,119.851
410,59.574000000000005,0.5522656481756156,107.872
411,71.77199999999999,0.6411649097730927,111.94
412,71.901,0.5997997914494264,119.875
413,71.53699999999999,0.5968479367251246,119.858
414,71.937,0.6002302897813081,119.849
415,59.596999999999994,0.5528888971352234,107.792
416,71.95700000000001,0.6427486780048594,111.952
417,60.361,0.5601637031812613,107.756
418,72.71900000000002,0.6486223720710357,112.113
419,60.486,0.5615790988515138,107.707
420,72.617,0.6477645757510884,112.104
421,60.62200000000001,0.5629933691190402,107.678
422,72.599,0.6474711710827901,112.12700000000001
423,72.871,0.6075165278576729,119.949
424,72.362,0.6036907880466521,119.866
425,72.153,0.6020275344180226,119.85
426,59.989,0.5566856283813253,107.761
427,71.984,0.6428405579667434,111.978
428,60.54899999999999,0.5617624137163214,107.784
429,71.73799999999999,0.6409527893928022,111.92399999999999
430,59.899,0.5554947602707967,107.83
431,71.88399999999999,0.6420908774217751,111.953
432,60.041000000000004,0.5568374681196383,107.825
433,71.656,0.6401457962961309,111.937
434,59.983999999999995,0.5562572448648397,107.835
435,71.606,0.6399506671552286,111.893
436,60.059999999999995,0.5571842066201573,107.792
437,71.793,0.6409803133788671,112.005
438,72.286,0.6031372549019608,119.85
439,72.091,0.601364709415327,119.879
440,71.83999999999999,0.599210949946201,119.89099999999999
441,59.787000000000006,0.5544200969982473,107.837
442,71.38,0.6380791475591551,111.86699999999999
443,59.581999999999994,0.5526266973362024,107.81599999999999
444,71.52399999999999,0.6387839491287767,111.969
445,71.74499999999999,0.598643258848856,119.84599999999999
446,71.98,0.6004738387613455,119.872
447,59.641,0.5527279130330018,107.903
448,71.57,0.6399263239777899,111.841
449,59.787,0.554332709032581,107.854
450,71.38900000000001,0.6375839525578737,111.968
451,59.943000000000005,0.5560368817483582,107.804
452,71.661,0.6400189341502407,111.967
453,60.15899999999999,0.5578438827173086,107.842
454,71.946,0.6422259118418938,112.026
455,59.78699999999999,0.5545743782871241,107.807
456,71.435,0.6379605979959634,111.974
457,71.94099999999999,0.6002636651119324,119.849
458,71.759,0.5984654518160211,119.905
459,71.609,0.5973838543100499,119.87100000000001
460,71.86800000000001,0.599534507353616,119.87299999999999
461,71.91499999999999,0.599696461778367,119.919
462,59.93199999999999,0.5555586454944056,107.877
463,71.43400000000001,0.6382480656171263,111.922
464,59.836,0.5547098795761526,107.869
465,71.617,0.6396773790171315,111.958
466,59.825,0.5546541813461895,107.86
467,71.217,0.636479819826261,111.89200000000001
468,59.831999999999994,0.554580255267085,107.887
469,71.633,0.6398774430985814,111.94800000000001
470,59.788000000000004,0.5543676807388107,107.849
471,71.81099999999999,0.6415362349914236,111.93599999999999
472,71.706,0.5982080288317149,119.86800000000001
473,59.776999999999994,0.5539369677425333,107.913
474,71.197,0.6361305194689159,111.922
475,59.702000000000005,0.5534932878439517,107.864
476,71.81199999999998,0.6414706696799434,111.94900000000001
477,59.701,0.5535969288403405,107.842
478,71.456,0.638553032537108,111.903
479,71.53099999999999,0.5965042487720673,119.917
480,71.843,0.5990810693617519,119.922
481,60.044,0.5566071842410196,107.875
482,71.446,0.6382925500075938,111.933
483,60.086999999999996,0.5571814059587725,107.84100000000001
484,71.624,0.6396599149787446,111.97200000000001
485,59.901,0.5556936778143698,107.795
486,71.47200000000001,0.6383480404415706,111.964
487,59.81099999999999,0.5545706576665955,107.851
488,71.40299999999999,0.6376463444038614,111.979
489,59.797,0.5545539697113021,107.829
490,71.821,0.6417517021999035,111.914
491,59.803999999999995,0.5545108947612425,107.85
492,71.38499999999999,0.637468521726706,111.982
493,59.62,0.552963763344123,107.819
494,71.425,0.6379282626558537,111.964
495,60.35,0.559552728688783,107.854
496,71.351,0.6374836945839215,111.926
497,59.830999999999996,0.5546995234651685,107.862
498,71.49199999999999,0.6385780000893215,111.955
499,59.969,0.5561387727091467,107.831
500,71.524,0.6388923626619027,111.94999999999999
501,59.68699999999999,0.5534619771334254,107.84299999999999
502,71.26599999999999,0.6366503184770276,111.939
503,59.653,0.5530851606323304,107.855
504,71.435,0.6382741089537969,111.91900000000001
505,71.85,0.5993693483266042,119.87599999999999
506,59.68900000000001,0.5533009510743618,107.878
507,71.514,0.6387688020293686,111.956
508,72.379,0.6037721683711774,119.878
509,71.625,0.5974824404811558,119.878
510,59.785000000000004,0.554262775346733,107.864
511,71.461,0.6384322624450559,111.932
512,59.892,0.555558647558091,107.80499999999999
513,71.95100000000001,0.6428730979887599,111.921
514,60.168000000000006,0.557834229556833,107.86
515,72.33200000000001,0.6456542502387774,112.02900000000001
516,72.22399999999999,0.6023033365856911,119.91300000000001
517,72.001,0.600659047301243,119.87
518,60.102,0.5572584907234847,107.85300000000001
519,71.496,0.6388305619342906,111.917
520,71.881,0.5993829476756306,119.925
521,59.96399999999999,0.5564123263647245,107.769
522,71.745,0.6405746377264488,112.001
523,59.751000000000005,0.5539886515353806,107.856
524,71.494,0.6387898607053188,111.921
525,59.98299999999999,0.5560004820036519,107.88300000000001
526,71.455,0.6385897493185576,111.895
527,59.786,0.5542309403737763,107.872
528,71.353,0.6375357398141529,111.92
529,59.910999999999994,0.5553485354097144,107.88000000000001
530,71.831,0.6418181168355402,111.918
531,59.949999999999996,0.5560141345377987,107.821
532,71.508,0.6386182383253105,111.973
533,59.695,0.5535720909529286,107.836
534,71.28299999999999,0.6367396158999553,111.94999999999999
535,59.622,0.5530336057286498,107.809
536,71.42999999999999,0.6379615240340818,111.966
537,59.715,0.5537729637495016,107.833
538,71.51899999999999,0.639036071374322,111.917
539,59.626000000000005,0.5526145062929805,107.898
540,71.429,0.638368798763104,111.893
541,71.39800000000001,0.5956435048845805,119.867
542,59.851000000000006,0.5549106687558527,107.857
543,71.542,0.639001777436383,111.959
544,59.61899999999999,0.5526674391657009,107.875
545,71.38699999999999,0.6381017930886532,111.874
546,60.106,0.5575281982784209,107.808
547,72.46300000000001,0.6465581084095473,112.07499999999999
548,72.029,0.6007723489082022,119.894
549,72.019,0.6008543229240538,119.86099999999999
550,71.96,0.6002769482307012,119.878
551,71.993,0.6006023292288183,119.86800000000001
552,59.951,0.5558481294330351,107.855
553,71.451,0.638223182942842,111.953
554,60.275999999999996,0.5589547186958094,107.837
555,71.504,0.638742239492608,111.94500000000001
556,60.114999999999995,0.5574617246399658,107.837
557,71.357,0.637451871968269,111.941
558,71.661,0.5978326158774652,119.86800000000001
559,71.646,0.5975379893579756,119.902
560,72.02300000000001,0.6008325547250402,119.872
561,71.92699999999999,0.5999716392512762,119.884
562,71.844,0.5994543133442914,119.849
563,60.086999999999996,0.5569386771466707,107.88799999999999
564,71.506,0.6389941378324279,111.904
565,72.08500000000001,0.6013096429763097,119.88
566,59.928999999999995,0.5557626678536983,107.832
567,71.48299999999999,0.6386459273289317,111.929
568,59.649,0.5531762960215154,107.83
569,71.479,0.6386330131784678,111.925
570,59.60399999999999,0.5523850124648989,107.903
571,71.595,0.6397208620751278,111.916
572,59.56199999999999,0.5523643479147925,107.831
573,71.65599999999999,0.6404204166629427,111.889
574,59.605999999999995,0.55245474683251,107.893
575,71.28999999999999,0.6370980714579348,111.898
576,59.550000000000004,0.5524426220383324,107.794
577,71.969,0.6423509460906818,112.04
578,72.067,0.6011594928261594,119.88
579,59.653,0.5530287579033245,107.866
580,71.749,0.6412114820905126,111.896
581,59.81699999999999,0.5547806086012929,107.821
582,71.467,0.6383261879242587,111.96000000000001
583,59.791000000000004,0.5545291820854549,107.82300000000001
584,71.56,0.6391111746213204,111.968
585,59.687,0.5537289755174365,107.791
586,71.587,0.6393066371365292,111.976
587,59.74100000000001,0.5575923316004144,107.141
588,71.385,0.6382037138029378,111.853
589,71.909,0.599631427094278,119.922
590,59.70399999999999,0.5534297367445309,107.88000000000001
591,71.357,0.6375999642585891,111.915
592,71.693,0.5980496838452426,119.878
593,59.542,0.552107190875794,107.845
594,71.36500000000001,0.6377740243259428,111.89699999999999
595,59.74099999999999,0.5541168504725774,107.813
596,71.53999999999999,0.6387100806199613,112.00699999999999
597,71.755,0.5986218058348002,119.867
598,59.85999999999999,0.554850071835751,107.88499999999999
599,71.339,0.6375359702586284,111.898
600,71.709,0.5982430380591661,119.866
601,71.74099999999999,0.5985100028365007,119.866
602,71.664,0.597842680881948,119.87100000000001
603,71.669,0.5975852782016325,119.931
604,71.726,0.5983748790336035,119.86800000000001
605,71.631,0.5973879756811529,119.907
606,71.7,0.598172944562633,119.865
607,60.096000000000004,0.5575699096324062,107.782
608,72.258,0.6449303820064262,112.04
609,60.432,0.5607029198637954,107.779
610,72.32000000000001,0.6453455168475158,112.064
611,60.566,0.5619357771777957,107.781
612,72.50699999999999,0.6469045261101147,112.083
613,60.730999999999995,0.5633516692485366,107.803
614,72.25,0.644916540212443,112.03
615,60.096,0.5575802560771942,107.78
616,71.693,0.6401046409885537,112.00200000000001
617,72.195,0.6020765574180635,119.91
618,71.853,0.5994493805531222,119.865
619,71.578,0.5969808173477898,119.9
620,59.912,0.5557699443413728,107.80000000000001
621,71.65299999999999,0.6397703530420185,111.998
622,59.937,0.5557028685864749,107.85799999999999
623,71.59400000000001,0.640026461411931,111.861
624,60.26,0.5583920976305864,107.917
625,71.732,0.6406244418247419,111.97200000000001
626,71.72699999999999,0.598333305527286,119.878
627,59.723,0.5539087932777473,107.821
628,71.628,0.6395585556627023,111.996
629,59.85,0.5551227113361902,107.814
630,71.461,0.6381984942798711,111.973
631,71.68599999999999,0.5980212226374799,119.872
632,59.838,0.5545176536002223,107.91000000000001
633,71.38199999999999,0.6376752039020555,111.941
634,71.865,0.5996495473319704,119.845
635,71.764,0.59833748822318,119.93900000000001
636,71.959,0.6001684765383909,119.89800000000001
637,59.913000000000004,0.555784376478446,107.799
638,71.511,0.638456868382051,112.006
639,59.66499999999999,0.5532425866513361,107.846
640,71.547,0.6389608301927233,111.974
641,59.848,0.5547491263683805,107.88300000000001
642,71.667,0.6404500406609414,111.901
643,60.035999999999994,0.5568375751279958,107.81599999999999
644,72.186,0.6436959952917258,112.143
645,60.19499999999999,0.5587995024229033,107.722
646,71.604,0.6389905227649967,112.058
647,59.91,0.5555401007038139,107.84100000000001
648,72.303,0.6455048656369966,112.01
649,59.84000000000001,0.5551844429599941,107.784
